facility_id,dynamic,horizon,level,method,PICP,MPIW,Winkler,n_test,n_cal,gamma,gamma_calB_picp,n_cal_b,picp_ci_lo,picp_ci_hi,n_crossings_cal,n_crossings_test
5,True,y_t+15min,0.95,CQR,0.9458128078817734,19.546656129606056,35.18693269697067,1015,760,,,,,,0.0,0.0
5,True,y_t+15min,0.95,ACQR,0.941871921182266,23.93886087639982,39.19095214411682,1015,760,0.02,0.9394736842105263,380.0,,,0.0,0.0
5,True,y_t+30min,0.8,split-CP,0.8201581027667985,17.123718308865122,33.48605525350753,1012,754,,,,,,,
5,True,y_t+30min,0.8,ACI,0.7964426877470355,18.036223407614944,33.99896752992921,1012,754,0.02,0.7957559681697612,377.0,,,,
5,True,y_t+30min,0.85,split-CP,0.8616600790513834,20.661456920721218,38.79523487013411,1012,754,,,,,,,
5,True,y_t+30min,0.85,ACI,0.8478260869565217,20.688019395175164,39.96097150539804,1012,754,0.02,0.8461538461538461,377.0,,,,
5,True,y_t+30min,0.9,split-CP,0.8873517786561265,23.88280803963553,47.04447036702725,1012,754,,,,0.8441964285714284,0.9246031746031746,,
5,True,y_t+30min,0.9,ACI,0.8903162055335968,28.72994143724148,50.87187988120102,1012,754,0.02,0.8992042440318302,377.0,0.8541666666666666,0.9236111111111112,,
5,True,y_t+30min,0.95,split-CP,0.9189723320158104,29.24913584015624,65.2310681078655,1012,754,,,,,,,
5,True,y_t+30min,0.95,ACI,0.9318181818181818,42.50501328068049,71.82211130306506,1012,754,0.02,0.9442970822281168,377.0,,,,
5,True,y_t+30min,0.9,CQR,0.9120553359683794,24.64407856789132,37.24174399481471,1012,754,,,,0.8779761904761905,0.9384920634920636,0.0,3.0
5,True,y_t+30min,0.9,ACQR,0.9041501976284584,26.11886689194,38.62168428537033,1012,754,0.01,0.8859416445623343,377.0,0.8640873015873016,0.9384920634920636,0.0,3.0
5,True,y_t+30min,0.95,CQR,0.9614624505928854,34.46337454307447,51.57869624583861,1012,754,,,,,,0.0,0.0
5,True,y_t+30min,0.95,ACQR,0.9486166007905138,35.18378855084402,54.03551546316798,1012,754,0.01,0.93368700265252,377.0,,,0.0,0.0
6,True,y_t+5min,0.8,split-CP,0.8023598820058997,3.055909090909097,5.255462719388481,1017,764,,,,,,,
6,True,y_t+5min,0.8,ACI,0.799410029498525,3.1210736111051984,5.020140094759932,1017,764,0.05,0.8010471204188482,382.0,,,,
6,True,y_t+5min,0.85,split-CP,0.8525073746312685,3.549434373585555,5.905222050892404,1017,764,,,,,,,
6,True,y_t+5min,0.85,ACI,0.8485742379547689,3.689254537402399,5.636587167443976,1017,764,0.05,0.8507853403141361,382.0,,,,
6,True,y_t+5min,0.9,split-CP,0.8938053097345132,4.1167953422765455,6.928237972445813,1017,764,,,,0.8650793650793651,0.9226190476190476,,
6,True,y_t+5min,0.9,ACI,0.8967551622418879,4.631795360012543,6.305233856037075,1017,764,0.05,0.900523560209424,382.0,0.8799603174603174,0.9107142857142856,,
6,True,y_t+5min,0.95,split-CP,0.9508357915437562,5.756185507093692,8.858374357247143,1017,764,,,,,,,
6,True,y_t+5min,0.95,ACI,0.9459193706981318,5.93581426428919,7.693662002333585,1017,764,0.02,0.950261780104712,382.0,,,,
6,True,y_t+5min,0.9,CQR,0.8908554572271387,3.842086933766857,6.511485552160909,1017,764,,,,0.8650793650793651,0.9136904761904762,0.0,0.0
6,True,y_t+5min,0.9,ACQR,0.8967551622418879,4.515365290943064,6.238579853753482,1017,764,0.05,0.8979057591623036,382.0,0.8839285714285714,0.9087301587301588,0.0,0.0
6,True,y_t+5min,0.95,CQR,0.9223205506391348,4.7714382165864455,8.544365859571123,1017,764,,,,,,0.0,0.0
6,True,y_t+5min,0.95,ACQR,0.9488692232055064,5.847560737711278,7.764449651687636,1017,764,0.02,0.950261780104712,382.0,,,0.0,0.0
6,True,y_t+15min,0.8,split-CP,0.7852216748768472,6.14991666666667,11.165570439321671,1015,760,,,,,,,
6,True,y_t+15min,0.8,ACI,0.7940886699507389,6.905129908041237,10.939488771126705,1015,760,0.05,0.8,380.0,,,,
6,True,y_t+15min,0.85,split-CP,0.8354679802955665,7.058547619047616,12.605892287090152,1015,760,,,,,,,
6,True,y_t+15min,0.85,ACI,0.8403940886699507,7.982342183386764,12.15416353159399,1015,760,0.05,0.8447368421052631,380.0,,,,
6,True,y_t+15min,0.9,split-CP,0.8945812807881773,8.478773809523801,14.968359711944684,1015,760,,,,0.8551587301587301,0.9285714285714286,,
6,True,y_t+15min,0.9,ACI,0.8935960591133005,9.508412317521923,15.180987951885736,1015,760,0.02,0.8947368421052632,380.0,0.8660714285714286,0.9196428571428572,,
6,True,y_t+15min,0.95,split-CP,0.934975369458128,10.664665255297516,20.03145350372123,1015,760,,,,,,,
